>>time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019/7/18,35.7025,-117.5251667,8.95,2.64,ml,38,51,0.0879,0.18,ci,ci38597535,2019-07-18T15:59:47.230Z,"13km WSW of Searles Valley, CA",earthquake,0.23,0.57,0.21,25,automatic,ci,ci
2019/7/18,35.6606667,-117.4816667,5.16,2.74,ml,33,64,0.07569,0.12,ci,ci38597047,2019-07-18T16:55:57.781Z,"14km SSW of Searles Valley, CA",earthquake,0.19,0.64,0.118,25,automatic,ci,ci
2019/7/18,35.9908333,-117.33,2.63,2.7,ml,35,55,0.1066,0.19,ci,ci38596007,2019-07-18T11:47:42.414Z,"26km N of Trona, CA",earthquake,0.26,0.69,0.092,26,automatic,ci,ci
2019/7/18,35.5605,-117.3863333,2,2.6,ml,34,48,0.03968,0.25,ci,ci38595599,2019-07-18T10:07:51.070Z,"23km S of Trona, CA",earthquake,0.3,0.46,0.17,26,automatic,ci,ci
2019/7/18,35.8950005,-117.7273331,1.95,2.61,ml,46,36,0.09124,0.17,ci,ci38595231,2019-07-18T08:59:04.730Z,"17km ESE of Little Lake, CA",earthquake,0.19,0.36,0.248,24,automatic,ci,ci
2019/7/18,36.1075,-117.8916667,4.13,3.05,ml,51,58,0.03146,0.17,ci,ci38595071,2019-10-04T16:37:14.040Z,"9km NE of Coso Junction, CA",earthquake,0.15,0.35,0.133,75,reviewed,ci,ci
2019/7/18,36.0811667,-117.8665,1.3,2.8,ml,34,55,0.03754,0.19,ci,ci38594839,2019-07-18T07:56:13.120Z,"8km ENE of Coso Junction, CA",earthquake,0.28,0.49,0.279,25,automatic,ci,ci
2019/7/18,36.1156667,-117.8883333,3.8,3.31,ml,46,57,0.02717,0.16,ci,ci38594383,2019-10-04T16:37:14.040Z,"10km NE of Coso Junction, CA",earthquake,0.14,0.33,0.103,138,reviewed,ci,ci
2019/7/18,36.1136667,-117.8783333,5.82,2.55,ml,30,56,0.0194,0.15,ci,ci38594095,2019-07-18T05:37:34.150Z,"10km NE of Coso Junction, CA",earthquake,0.25,0.5,0.205,25,automatic,ci,ci
2019/7/18,36.1151667,-117.8811667,5.2,3.36,ml,57,56,0.02144,0.17,ci,ci38594055,2019-10-04T16:37:13.040Z,"10km NE of Coso Junction, CA",earthquake,0.15,0.37,0.115,105,reviewed,ci,ci
2019/7/18,36.1075,-117.8913333,3.96,2.86,ml,33,58,0.0312,0.16,ci,ci38593655,2019-07-18T04:26:32.330Z,"9km NE of Coso Junction, CA",earthquake,0.26,0.49,0.15,25,automatic,ci,ci
2019/7/18,36.1305,-117.8911667,-0.38,2.7,ml,32,58,0.0321,0.36,ci,ci38593583,2019-07-18T12:09:10.652Z,"11km NNE of Coso Junction, CA",earthquake,0.58,31.61,0.218,25,automatic,ci,ci
2019/7/18,36.1088333,-117.8828333,5.14,3.34,ml,59,54,0.02427,0.16,ci,ci38593567,2020-01-07T00:06:23.595Z,"9km NE of Coso Junction, CA",earthquake,0.15,0.34,0.257,30,reviewed,ci,ci
2019/7/18,36.1136667,-117.8845,2.48,3.42,ml,52,57,0.02432,0.16,ci,ci38593559,2019-12-17T23:37:02.756Z,"10km NE of Coso Junction, CA",earthquake,0.14,0.5,0.15,31,reviewed,ci,ci
2019/7/18,36.1173333,-117.8781667,5.63,2.84,ml,12,111,0.01887,0.1,ci,ci38593551,2019-10-04T16:37:13.040Z,"10km NE of Coso Junction, CA",earthquake,0.35,0.39,0.103,4,automatic,ci,ci
2019/7/18,36.1121667,-117.8881667,2.69,4.64,mw,79,54,0.0275,0.19,ci,ci38593535,2020-03-04T18:40:07.986Z,"9km NE of Coso Junction, CA",earthquake,0.12,0.33,,6,reviewed,ci,ci
2019/7/18,35.631,-117.431,3.82,2.69,ml,35,56,0.03456,0.18,ci,ci38593255,2019-07-18T03:42:50.024Z,"15km S of Searles Valley, CA",earthquake,0.25,0.55,0.186,26,automatic,ci,ci
2019/7/18,35.616,-117.4558333,10.29,3.24,ml,60,27,0.02989,0.13,ci,ci38593247,2019-10-04T16:37:13.040Z,"18km SSW of Searles Valley, CA",earthquake,0.1,0.18,0.163,110,reviewed,ci,ci
2019/7/18,35.6326667,-117.4345,6.32,2.83,ml,38,55,0.03356,0.21,ci,ci38593111,2019-07-18T02:47:18.000Z,"15km S of Searles Valley, CA",earthquake,0.28,0.54,0.152,25,automatic,ci,ci
2019/7/18,35.6205,-117.426,4,2.58,ml,34,53,0.04456,0.15,ci,ci38593095,2019-07-18T02:46:13.500Z,"16km S of Searles Valley, CA",earthquake,0.2,0.44,0.143,25,automatic,ci,ci
2019/7/18,35.7525,-117.5775,6.68,3.34,ml,60,40,0.06517,0.16,ci,ci38593087,2019-10-04T16:37:13.040Z,"16km W of Searles Valley, CA",earthquake,0.12,0.35,0.17,92,reviewed,ci,ci
2019/7/17,35.6416667,-117.4715,6.36,2.52,ml,46,51,0.04537,0.15,ci,ci38592095,2019-07-18T18:19:24.560Z,"15km SSW of Searles Valley, CA",earthquake,0.14,0.33,0.209,62,reviewed,ci,ci
2019/7/17,35.3708333,-117.8423333,2.83,3.24,ml,73,31,0.1032,0.17,ci,ci38591911,2019-10-04T16:37:11.040Z,"19km W of Johannesburg, CA",earthquake,0.12,0.35,0.21,142,reviewed,ci,ci
2019/7/17,36.1103333,-117.8338333,2.14,2.58,ml,29,55,0.0185,0.16,ci,ci38591847,2019-07-17T22:40:36.580Z,"13km NE of Coso Junction, CA",earthquake,0.22,0.3,0.163,24,automatic,ci,ci
2019/7/17,35.6456667,-117.447,4.92,3.35,ml,59,39,0.02716,0.14,ci,ci38591663,2019-10-04T16:37:10.040Z,"14km SSW of Searles Valley, CA",earthquake,0.1,0.21,0.152,134,reviewed,ci,ci
2019/7/17,36.2013333,-117.8921667,1.69,2.73,ml,24,62,0.08887,0.15,ci,ci38591655,2019-07-17T22:04:59.265Z,"14km SE of Olancha, CA",earthquake,0.27,0.58,0.332,25,automatic,ci,ci
2019/7/17,36.1158333,-117.8385,2.5,3.87,mw,77,49,0.01336,0.17,ci,ci38591583,2020-02-12T18:52:31.641Z,"13km NE of Coso Junction, CA",earthquake,0.11,0.21,,6,reviewed,ci,ci
2019/7/17,35.9031667,-117.6926667,2.72,3.36,ml,57,23,0.05631,0.17,ci,ci38590983,2019-10-04T16:37:10.040Z,"20km E of Little Lake, CA",earthquake,0.11,0.31,0.119,101,reviewed,ci,ci
2019/7/17,35.6536667,-117.4616667,2.53,2.73,ml,18,57,0.03298,0.22,ci,ci37421845,2019-07-17T20:44:12.831Z,"14km SSW of Searles Valley, CA",earthquake,0.3,0.39,0.056,6,reviewed,ci,ci
2019/7/17,35.6496667,-117.4608333,2.51,3.61,mw,76,37,0.01427,0.16,ci,ci38590903,2020-02-12T18:31:08.895Z,"14km SSW of Searles Valley, CA",earthquake,0.1,0.16,,4,reviewed,ci,ci
2019/7/17,35.583,-117.42,6.27,2.62,ml,33,47,0.03457,0.24,ci,ci38590679,2019-07-17T19:12:44.430Z,"20km S of Trona, CA",earthquake,0.31,0.67,0.168,25,automatic,ci,ci
2019/7/17,35.8743333,-117.6808333,4.74,2.82,ml,37,44,0.07746,0.18,ci,ci38589903,2019-07-17T16:57:51.400Z,"22km ESE of Little Lake, CA",earthquake,0.2,0.51,0.156,25,automatic,ci,ci
2019/7/17,35.8996667,-117.7176667,8.56,3.08,ml,39,34,0.0728,0.24,ci,ci37421821,2019-10-04T16:37:09.040Z,"18km ESE of Little Lake, CA",earthquake,0.24,0.75,0.129,23,reviewed,ci,ci
2019/7/17,35.8951667,-117.719,8.17,3.31,ml,58,23,0.07662,0.15,ci,ci38589319,2019-10-04T16:37:09.040Z,"18km ESE of Little Lake, CA",earthquake,0.11,0.34,0.164,130,reviewed,ci,ci
2019/7/17,35.8965,-117.7186667,8.22,3,ml,54,20,0.07552,0.14,ci,ci38589287,2019-10-04T16:37:09.040Z,"18km ESE of Little Lake, CA",earthquake,0.11,0.31,0.155,73,reviewed,ci,ci
2019/7/17,35.6823333,-117.472,5.71,3.08,ml,55,36,0.04293,0.14,ci,ci38589175,2019-10-04T16:37:08.040Z,"11km SSW of Searles Valley, CA",earthquake,0.11,0.38,0.146,82,reviewed,ci,ci
2019/7/17,35.9288333,-117.6838333,2.24,2.68,ml,36,38,0.03315,0.18,ci,ci38588591,2019-07-17T13:35:29.550Z,"20km E of Little Lake, CA",earthquake,0.19,0.38,0.125,26,automatic,ci,ci
2019/7/17,35.9271667,-117.6813333,3.13,3.04,ml,41,39,0.03254,0.16,ci,ci38588455,2019-10-04T16:37:08.040Z,"20km E of Little Lake, CA",earthquake,0.14,0.41,0.169,85,reviewed,ci,ci
2019/7/17,35.6705,-117.4168333,8.76,2.67,ml,39,70,0.007739,0.19,ci,ci38588111,2019-07-17T17:46:39.387Z,"11km S of Searles Valley, CA",earthquake,0.26,0.55,0.138,24,automatic,ci,ci
2019/7/17,35.6485,-117.4533333,2.41,2.58,ml,31,58,0.02929,0.15,ci,ci38587239,2019-07-17T15:28:56.335Z,"14km SSW of Searles Valley, CA",earthquake,0.21,0.33,0.125,25,automatic,ci,ci
2019/7/17,35.8563333,-117.6846667,4.13,3.11,ml,69,19,0.08075,0.16,ci,ci38586063,2020-01-17T23:05:15.590Z,"22km ESE of Little Lake, CA",earthquake,0.09,0.27,0.127,25,reviewed,ci,ci
2019/7/17,35.6213333,-117.422,2.66,2.6,ml,32,92,0.04371,0.17,ci,ci38585935,2019-07-17T05:27:11.400Z,"16km S of Searles Valley, CA",earthquake,0.25,0.31,0.134,26,automatic,ci,ci
2019/7/17,36.1213333,-117.8861667,5.04,2.91,ml,52,57,0.02562,0.17,ci,ci38585423,2019-07-17T17:47:40.045Z,"10km NNE of Coso Junction, CA",earthquake,0.15,0.4,0.135,59,reviewed,ci,ci
2019/7/17,36.1188333,-117.89,4,3.48,mlr,74,55,0.02848,0.2,ci,ci38585311,2020-02-12T18:11:20.534Z,"10km NNE of Coso Junction, CA",earthquake,0.15,0.31,0.105,99,reviewed,ci,ci
2019/7/17,36.118,-117.8846667,4.97,3.1,ml,58,54,0.02414,0.16,ci,ci38585303,2020-01-17T22:41:08.760Z,"10km NE of Coso Junction, CA",earthquake,0.14,0.35,0.166,60,reviewed,ci,ci
2019/7/17,35.6831667,-117.533,8.65,2.65,ml,34,56,0.06771,0.15,ci,ci38585215,2019-07-17T03:19:25.410Z,"15km ENE of Ridgecrest, CA",earthquake,0.19,0.53,0.122,25,automatic,ci,ci
2019/7/17,36.1148333,-117.8833333,4.32,3.23,ml,53,56,0.02322,0.16,ci,ci38585063,2019-10-04T16:37:05.040Z,"10km NE of Coso Junction, CA",earthquake,0.13,0.29,0.136,91,reviewed,ci,ci
2019/7/17,36.1195,-117.8871667,4.84,3.07,ml,53,58,0.02623,0.16,ci,ci38585055,2019-10-04T16:37:05.040Z,"10km NNE of Coso Junction, CA",earthquake,0.16,0.4,0.14,68,reviewed,ci,ci
2019/7/17,36.1136667,-117.8815,5.2,2.73,ml,14,118,0.02192,0.13,ci,ci38585039,2019-07-17T14:18:05.158Z,"10km NE of Coso Junction, CA",earthquake,0.37,0.49,0.038,5,automatic,ci,ci
2019/7/17,36.1165,-117.8846667,4.82,4.36,mw,77,53,0.02416,0.18,ci,ci38585023,2020-02-10T19:13:06.705Z,"10km NE of Coso Junction, CA",earthquake,0.12,0.37,,6,reviewed,ci,ci
2019/7/17,35.6231667,-117.4748333,8.21,3.11,ml,50,29,0.02763,0.15,ci,ci38584855,2019-10-04T16:37:04.040Z,"17km SSW of Searles Valley, CA",earthquake,0.14,0.28,0.133,95,reviewed,ci,ci
2019/7/17,35.8593333,-117.6926667,4.67,2.55,ml,30,48,0.07753,0.23,ci,ci38584663,2019-07-17T01:37:20.887Z,"21km ESE of Little Lake, CA",earthquake,0.27,0.79,0.101,25,automatic,ci,ci
2019/7/17,35.6211667,-117.4345,7.72,3.32,ml,60,31,0.0413,0.14,ci,ci38584607,2019-10-04T16:37:04.040Z,"16km S of Searles Valley, CA",earthquake,0.11,0.27,0.129,286,reviewed,ci,ci
2019/7/16,36.0668333,-117.8383333,0.88,2.59,ml,28,52,0.05238,0.16,ci,ci38584079,2019-07-17T01:14:43.304Z,"10km ENE of Coso Junction, CA",earthquake,0.21,0.39,0.111,25,automatic,ci,ci
2019/7/16,35.7761667,-117.5878333,2.68,2.65,ml,35,64,0.04026,0.18,ci,ci38583991,2019-07-16T22:49:48.520Z,"17km W of Searles Valley, CA",earthquake,0.23,0.51,0.16,25,automatic,ci,ci
2019/7/16,35.8791667,-117.6915,7.52,3.05,ml,55,17,0.07628,0.15,ci,ci38583551,2019-10-04T16:37:04.040Z,"20km ESE of Little Lake, CA",earthquake,0.11,0.37,0.142,66,reviewed,ci,ci
2019/7/16,35.5498333,-117.4305,3.19,2.76,ml,21,43,0.04479,0.2,ci,ci37421765,2019-07-17T00:31:48.497Z,"24km ESE of Ridgecrest, CA",earthquake,0.23,0.34,0.117,7,reviewed,ci,ci
2019/7/16,35.6771667,-117.5146667,7.03,3.54,mlr,32,49,0.0437,0.16,ci,ci37421757,2020-02-12T01:43:11.704Z,"14km SW of Searles Valley, CA",earthquake,0.18,0.4,0.082,7,reviewed,ci,ci
2019/7/16,35.7845,-117.6155,3.7,4.47,mw,89,31,0.03443,0.21,ci,ci38583335,2020-04-15T00:24:07.180Z,"19km NNE of Ridgecrest, CA",earthquake,0.11,0.3,,6,reviewed,ci,ci
2019/7/16,36.1923333,-117.8885,1.85,2.72,ml,27,61,0.07941,0.15,ci,ci38583095,2019-07-16T21:53:12.323Z,"14km SE of Olancha, CA",earthquake,0.27,0.58,0.142,25,automatic,ci,ci
2019/7/16,36.0251667,-117.8716667,1.85,2.53,ml,35,54,0.02309,0.17,ci,ci38583015,2019-07-17T14:16:45.576Z,"7km ESE of Coso Junction, CA",earthquake,0.24,0.33,0.192,25,automatic,ci,ci
2019/7/16,35.7383333,-117.5585,8.53,2.69,ml,36,57,0.0835,0.17,ci,ci38582815,2019-07-16T18:47:14.720Z,"14km WSW of Searles Valley, CA",earthquake,0.21,0.63,0.143,26,automatic,ci,ci
2019/7/16,36.2036667,-117.8958333,1.13,2.9,ml,32,62,0.09209,0.16,ci,ci38582311,2019-07-17T14:17:39.233Z,"13km SE of Olancha, CA",earthquake,0.27,0.69,0.106,26,automatic,ci,ci
2019/7/16,35.8068333,-117.626,5.9,2.94,ml,45,34,0.0248,0.15,ci,ci38581967,2019-07-16T20:24:39.600Z,"20km WNW of Searles Valley, CA",earthquake,0.12,0.39,0.168,77,reviewed,ci,ci
2019/7/16,36.1013333,-117.823,2.16,2.96,ml,51,26,0.03047,0.16,ci,ci38581959,2019-10-04T16:37:03.040Z,"13km ENE of Coso Junction, CA",earthquake,0.13,0.21,0.144,70,reviewed,ci,ci
2019/7/16,35.987,-117.4126667,1.25,3.46,ml,59,37,0.09407,0.18,ci,ci38581455,2020-04-14T23:29:52.620Z,"24km N of Searles Valley, CA",earthquake,0.14,0.26,0.11,109,reviewed,ci,ci
2019/7/16,36.1198333,-117.8223333,2.31,2.64,ml,27,50,0.02643,0.16,ci,ci38581239,2019-07-16T14:12:46.550Z,"14km NE of Coso Junction, CA",earthquake,0.23,0.36,0.165,26,automatic,ci,ci
2019/7/16,35.6586667,-117.4726667,4.71,3.2,ml,72,30,0.01374,0.13,ci,ci38580911,2020-04-14T23:25:48.690Z,"14km SSW of Searles Valley, CA",earthquake,0.09,0.2,0.166,111,reviewed,ci,ci
2019/7/16,35.6313333,-117.4255,3.47,2.57,ml,32,75,0.05381,0.15,ci,ci38580903,2019-07-16T13:26:59.710Z,"15km S of Searles Valley, CA",earthquake,0.27,0.72,0.148,25,automatic,ci,ci
2019/7/16,35.5716667,-117.4428333,2.76,2.6,ml,30,68,0.02164,0.15,ci,ci38580143,2019-07-16T11:08:46.900Z,"22km ESE of Ridgecrest, CA",earthquake,0.25,0.42,0.161,25,automatic,ci,ci
2019/7/16,35.599,-117.371,5.7,3.48,mlr,68,27,0.0451,0.16,ci,ci38580111,2020-04-14T23:19:44.900Z,"18km S of Trona, CA",earthquake,0.12,0.31,0.162,147,reviewed,ci,ci
2019/7/16,35.7936667,-117.6228333,2.69,2.76,ml,41,33,0.03015,0.2,ci,ci38579815,2019-07-16T17:04:41.050Z,"20km NNE of Ridgecrest, CA",earthquake,0.17,0.36,0.125,33,reviewed,ci,ci
2019/7/16,35.9498333,-117.6776667,0.76,2.51,ml,26,47,0.1113,0.21,ci,ci38579807,2019-07-16T09:46:00.981Z,"21km E of Little Lake, CA",earthquake,0.27,0.55,0.216,25,automatic,ci,ci
2019/7/16,35.5433333,-117.3801667,2.42,2.69,ml,29,73,0.02234,0.16,ci,ci38579535,2019-07-16T09:07:19.196Z,"25km S of Trona, CA",earthquake,0.28,0.44,0.16,26,automatic,ci,ci
2019/7/16,35.5841675,-117.6198349,5.91,2.68,ml,49,48,0.1161,0.16,ci,ci38579511,2019-07-16T21:37:14.906Z,"6km SE of Ridgecrest, CA",earthquake,0.17,0.79,0.205,24,automatic,ci,ci
2019/7/16,35.6768333,-117.537,9.73,2.89,ml,61,29,0.05361,0.14,ci,ci38579271,2020-04-14T23:13:47.477Z,"14km ENE of Ridgecrest, CA",earthquake,0.11,0.23,0.118,23,reviewed,ci,ci
2019/7/16,36.0576667,-117.8565,2.24,2.7,ml,26,53,0.0569,0.18,ci,ci38578575,2019-07-17T14:17:31.767Z,"8km E of Coso Junction, CA",earthquake,0.3,0.41,0.158,26,automatic,ci,ci
2019/7/16,35.7928333,-117.6235,3.05,3.55,ml,71,30,0.03113,0.16,ci,ci38578567,2020-04-14T23:04:12.522Z,"20km NNE of Ridgecrest, CA",earthquake,0.1,0.22,0.121,152,reviewed,ci,ci
2019/7/16,35.8768333,-117.6786667,5,2.96,ml,58,25,0.07454,0.14,ci,ci38578439,2020-04-14T19:12:12.481Z,"22km ESE of Little Lake, CA",earthquake,0.11,0.31,0.146,51,reviewed,ci,ci
2019/7/16,35.6595,-117.4468333,11.07,2.81,ml,28,68,0.07391,0.17,ci,ci38578079,2019-07-16T03:46:25.710Z,"13km SSW of Searles Valley, CA",earthquake,0.31,0.51,0.2,25,automatic,ci,ci
2019/7/16,35.852,-117.6751667,8.14,3.21,ml,62,21,0.07274,0.15,ci,ci38578055,2020-04-14T18:51:34.400Z,"23km ESE of Little Lake, CA",earthquake,0.11,0.31,0.208,92,reviewed,ci,ci
2019/7/16,36.1963333,-117.8925,1.97,2.83,ml,23,94,0.08429,0.15,ci,ci38577951,2019-07-16T03:23:01.800Z,"14km SE of Olancha, CA",earthquake,0.4,0.71,0.175,26,automatic,ci,ci
2019/7/16,35.6323333,-117.4316667,5.07,3.8,mw,80,36,0.03336,0.14,ci,ci38577831,2020-04-14T17:25:11.090Z,"15km S of Searles Valley, CA",earthquake,0.09,0.17,,6,reviewed,ci,ci
2019/7/16,35.8691667,-117.7015,7.79,3.05,ml,66,19,0.07943,0.15,ci,ci38577799,2020-04-14T17:21:07.870Z,"20km ESE of Little Lake, CA",earthquake,0.11,0.36,0.141,198,reviewed,ci,ci
2019/7/16,35.9493333,-117.7083333,2.46,2.66,ml,25,65,0.088,0.17,ci,ci38577391,2019-07-16T01:15:49.800Z,"18km E of Little Lake, CA",earthquake,0.27,0.62,0.186,25,automatic,ci,ci
2019/7/16,35.9461667,-117.7015,3.14,3.13,ml,65,32,0.04152,0.13,ci,ci38577303,2020-04-14T17:01:04.034Z,"18km E of Little Lake, CA",earthquake,0.09,0.28,0.213,25,reviewed,ci,ci
2019/7/16,36.0281667,-117.319,6,2.86,ml,10,141,0.14,0.1,ci,ci38577167,2019-07-16T15:23:21.527Z,"30km N of Trona, CA",earthquake,0.27,1.91,0.14,60,reviewed,ci,ci
2019/7/15,35.9691667,-117.2736667,1.5,2.73,ml,21,74,0.07844,0.19,ci,ci38576447,2019-07-15T22:59:07.093Z,"25km NNE of Trona, CA",earthquake,0.31,0.73,0.127,26,automatic,ci,ci
2019/7/15,35.6786667,-117.5061667,9.27,3.69,mw,84,23,0.04045,0.16,ci,ci38576311,2020-04-03T23:21:55.690Z,"14km SW of Searles Valley, CA",earthquake,0.1,0.19,,6,reviewed,ci,ci
2019/7/15,35.6723333,-117.5231667,8.25,3.22,ml,74,19,0.04576,0.13,ci,ci38576223,2020-04-03T23:30:00.840Z,"15km ENE of Ridgecrest, CA",earthquake,0.09,0.19,0.181,118,reviewed,ci,ci
2019/7/15,36.127,-117.8275,2.06,2.62,ml,25,52,0.02406,0.15,ci,ci38576015,2019-07-17T14:18:23.627Z,"14km NE of Coso Junction, CA",earthquake,0.28,0.32,0.168,26,automatic,ci,ci
2019/7/15,36.0615,-117.8538333,1.25,2.73,ml,25,54,0.05597,0.14,ci,ci38575967,2019-07-16T03:43:24.494Z,"9km ENE of Coso Junction, CA",earthquake,0.24,0.31,0.136,25,automatic,ci,ci
2019/7/15,35.9521667,-117.4853333,2.4,2.56,ml,40,30,0.1056,0.15,ci,ci38575655,2019-09-28T20:01:26.040Z,"22km NNW of Searles Valley, CA",earthquake,0.18,0.56,0.18,42,reviewed,ci,ci
2019/7/15,36.1076667,-117.8448333,5.32,2.66,ml,15,80,0.0128,0.07,ci,ci38575447,2020-01-24T23:09:05.820Z,"12km NE of Coso Junction, CA",earthquake,0.15,0.23,0.213,10,reviewed,ci,ci
2019/7/15,35.9055,-117.692,2.73,3.05,ml,64,19,0.05414,0.16,ci,ci38575455,2020-04-04T00:07:12.330Z,"20km E of Little Lake, CA",earthquake,0.1,0.27,0.162,114,reviewed,ci,ci
2019/7/15,36.0595,-117.8495,2.12,2.64,ml,24,53,0.05812,0.12,ci,ci38575431,2019-07-15T18:45:11.480Z,"9km E of Coso Junction, CA",earthquake,0.19,0.23,0.267,25,automatic,ci,ci
2019/7/15,35.7428333,-117.5085,1.73,2.88,ml,30,61,0.1605,0.14,ci,ci38574551,2019-07-15T16:16:59.610Z,"10km WSW of Searles Valley, CA",earthquake,0.23,0.74,0.155,25,automatic,ci,ci
2019/7/15,35.67,-117.4143333,8.4,3.61,mw,85,25,0.009035,0.15,ci,ci38574407,2020-04-03T23:16:51.910Z,"11km S of Searles Valley, CA",earthquake,0.1,0.21,,6,reviewed,ci,ci
2019/7/15,36.0808333,-117.8876667,0.18,2.65,ml,25,57,0.04528,0.16,ci,ci38574143,2019-07-15T14:58:05.116Z,"7km NE of Coso Junction, CA",earthquake,0.25,0.45,0.145,25,automatic,ci,ci
2019/7/15,36.1071667,-117.8476667,3.59,2.66,ml,25,53,0.01191,0.16,ci,ci38573879,2019-07-15T14:17:49.197Z,"11km NE of Coso Junction, CA",earthquake,0.28,0.46,0.198,25,automatic,ci,ci
2019/7/15,36.067,-117.8466667,1.67,2.67,ml,22,93,0.05091,0.15,ci,ci38573671,2019-07-17T14:18:19.960Z,"10km ENE of Coso Junction, CA",earthquake,0.27,0.34,0.212,25,automatic,ci,ci
2019/7/15,35.9308333,-117.7001667,2.79,2.57,ml,24,82,0.09715,0.11,ci,ci38573423,2019-07-15T12:49:21.580Z,"19km E of Little Lake, CA",earthquake,0.2,0.93,0.233,25,automatic,ci,ci
2019/7/15,36.1058333,-117.9073333,2.99,2.88,ml,56,57,0.04408,0.16,ci,ci38573335,2020-01-24T23:03:15.210Z,"8km NNE of Coso Junction, CA",earthquake,0.14,0.36,0.135,101,reviewed,ci,ci
2019/7/15,36.0751667,-117.8546667,-0.01,2.63,ml,17,80,0.04233,0.24,ci,ci38573175,2019-07-15T12:02:16.661Z,"9km ENE of Coso Junction, CA",earthquake,0.48,31.61,0.215,25,automatic,ci,ci
2019/7/15,35.9316667,-117.7148333,3.26,2.62,ml,25,56,0.05476,0.14,ci,ci38572791,2019-07-15T10:50:49.110Z,"17km E of Little Lake, CA",earthquake,0.21,0.62,0.184,26,automatic,ci,ci
2019/7/15,35.6843333,-117.4761667,10.18,2.86,ml,30,64,0.09828,0.16,ci,ci38572735,2019-07-15T10:39:39.980Z,"11km SW of Searles Valley, CA",earthquake,0.28,0.62,0.155,25,automatic,ci,ci
2019/7/15,35.9271667,-117.72,2.63,2.88,ml,40,35,0.06017,0.17,ci,ci38572695,2019-07-15T19:50:57.620Z,"17km E of Little Lake, CA",earthquake,0.15,0.32,0.11,83,reviewed,ci,ci
2019/7/15,36.0535,-117.858,1.87,2.74,ml,24,80,0.05268,0.14,ci,ci38572063,2019-07-15T08:46:04.323Z,"8km E of Coso Junction, CA",earthquake,0.26,0.35,0.165,26,automatic,ci,ci
2019/7/15,36.056,-117.8506667,2.26,4.21,mw,74,52,0.05794,0.16,ci,ci38572055,2020-04-03T23:13:49.270Z,"9km E of Coso Junction, CA",earthquake,0.11,0.18,,4,reviewed,ci,ci
2019/7/15,35.6698333,-117.5153333,10.06,2.66,ml,30,62,0.1897,0.15,ci,ci38571887,2019-07-15T18:34:15.021Z,"15km SW of Searles Valley, CA",earthquake,0.26,0.67,0.176,25,automatic,ci,ci
2019/7/15,35.9151667,-117.6801667,2.71,2.93,ml,54,24,0.03573,0.15,ci,ci38571639,2020-04-03T21:57:01.520Z,"20km E of Little Lake, CA",earthquake,0.11,0.19,0.102,24,reviewed,ci,ci
2019/7/15,35.371,-117.8423333,3.58,3.33,ml,89,27,0.1034,0.16,ci,ci38571423,2020-04-03T20:30:05.818Z,"19km W of Johannesburg, CA",earthquake,0.11,0.46,0.165,235,reviewed,ci,ci
2019/7/15,35.6176667,-117.6,8.65,3.07,ml,74,22,0.02554,0.14,ci,ci38570919,2020-04-03T20:27:02.360Z,"7km E of Ridgecrest, CA",earthquake,0.09,0.27,0.161,193,reviewed,ci,ci
2019/7/15,35.7231667,-117.5316667,8.09,2.67,ml,30,60,0.1476,0.15,ci,ci38570711,2019-07-15T04:25:24.590Z,"12km WSW of Searles Valley, CA",earthquake,0.28,1.18,0.116,25,automatic,ci,ci
2019/7/15,35.6246667,-117.4325,4.77,2.5,ml,25,69,0.04512,0.15,ci,ci38570351,2019-07-15T03:23:24.270Z,"16km S of Searles Valley, CA",earthquake,0.27,0.58,0.172,25,automatic,ci,ci
2019/7/15,35.6643333,-117.5035,9.24,3.64,mw,77,31,0.02825,0.14,ci,ci38570271,2020-04-03T19:45:43.490Z,"15km SW of Searles Valley, CA",earthquake,0.1,0.17,,4,reviewed,ci,ci
2019/7/15,36.0755,-117.8775,2.22,2.67,ml,25,55,0.04582,0.1,ci,ci38569583,2019-07-15T00:46:17.240Z,"7km ENE of Coso Junction, CA",earthquake,0.17,0.23,0.192,25,automatic,ci,ci
2019/7/15,35.6935005,-117.5518341,3.44,2.55,ml,39,59,0.1617,0.18,ci,ci38569463,2019-07-15T02:45:33.132Z,"14km NE of Ridgecrest, CA",earthquake,0.25,0.92,0.247,25,automatic,ci,ci
2019/7/14,36.0916667,-117.8618333,5.37,2.96,ml,67,53,0.02647,0.16,ci,ci38569191,2020-01-17T20:48:26.020Z,"9km NE of Coso Junction, CA",earthquake,0.13,0.29,0.164,129,reviewed,ci,ci
2019/7/14,35.5941667,-117.3811667,6.15,3.41,ml,58,29,0.007018,0.14,ci,ci38569055,2020-04-03T19:39:35.100Z,"19km S of Trona, CA",earthquake,0.14,0.24,0.159,128,reviewed,ci,ci
2019/7/14,35.6145,-117.4648333,2.86,2.93,ml,53,46,0.02712,0.14,ci,ci38568991,2020-04-02T22:54:35.190Z,"18km SSW of Searles Valley, CA",earthquake,0.12,0.14,0.105,26,reviewed,ci,ci
2019/7/14,35.6201667,-117.4328333,0.71,2.53,ml,28,69,0.1101,0.18,ci,ci38568903,2019-07-14T22:05:38.063Z,"17km S of Searles Valley, CA",earthquake,0.31,1.17,0.088,25,automatic,ci,ci
