# lon lat depth mag.
121.560 23.563 24.9 3.07
121.857 24.428 11.5 3.6
121.867 24.434 11.7 3.66
121.988 24.934 104.0 3.04
120.405 23.478 10.7 3.07
121.582 23.635 24.9 3.48
121.949 24.438 15.8 3.15
121.076 22.669 9.7 5.22
122.010 24.423 4.2 3.46
121.039 22.713 7.8 3.08
121.407 22.122 71.7 3.05
119.989 22.141 45.2 3.93
121.095 23.954 4.2 3.48
122.309 23.895 16.2 4.09
121.777 24.381 10.4 3.06
121.360 22.582 14.6 3.38
120.477 21.877 31.8 3.23
122.061 24.702 67.5 3.56
122.335 23.937 24.8 3.1
121.729 24.522 40.9 3.09
122.270 23.909 7.8 3.55
120.953 24.163 11.1 4.72
121.680 24.264 24.4 3.13
122.308 24.061 10.5 3.72
121.990 23.199 15.7 3.12
121.641 23.220 22.2 3.13
122.263 24.652 4.2 3.81
122.373 23.981 8.3 3.34
122.293 24.718 10.3 4.06
121.372 23.142 18.0 3.02
121.360 23.151 17.4 3.12
122.435 23.972 15.4 4.3
121.982 24.465 13.6 3.11
121.098 24.505 2.3 3.5
122.227 24.692 67.6 3.49
121.054 22.461 15.4 3.69
120.614 23.328 8.1 5.04
120.610 23.322 15.9 3.7
120.610 23.318 11.2 3.35
120.607 23.322 10.8 3.02
120.630 23.342 10.5 3.27
121.808 24.104 7.7 3.98
120.615 23.318 10.1 3.38
121.058 23.885 23.3 3.0
121.463 23.967 17.1 3.13
120.619 23.316 11.2 3.29
122.941 24.562 94.0 3.09
120.629 23.314 9.6 3.0
121.925 24.407 16.0 3.79
121.523 22.883 30.8 3.31
120.631 23.347 7.8 4.11
120.960 23.249 4.0 3.13
120.627 23.343 12.3 3.6
120.605 23.315 10.0 3.7
121.046 24.364 5.1 3.0
120.272 21.903 66.4 3.47
121.588 24.703 54.3 3.69
121.914 23.823 33.2 3.43
121.957 24.279 6.8 3.31
120.963 23.232 6.5 3.57
122.456 24.953 131.2 4.67
121.692 24.231 7.3 3.54
122.033 24.885 80.8 3.44
121.406 22.849 17.0 3.45
121.689 24.229 7.4 3.22
121.896 24.458 12.0 3.13
122.102 24.295 16.1 4.74
121.015 23.823 9.8 4.27
121.564 24.742 78.5 4.1
121.022 23.823 11.2 3.22
122.546 24.651 92.0 3.06
120.935 23.293 5.5 3.12
121.773 24.233 5.7 4.08
121.747 24.232 9.7 3.25
121.748 24.235 9.5 3.1
121.745 24.245 9.4 3.11
120.972 24.086 23.9 3.16
120.972 24.085 24.4 3.13
122.658 23.912 3.2 3.99
122.779 23.869 18.9 4.63
122.861 24.523 58.0 3.57
122.870 24.534 59.3 3.37
122.825 23.910 5.3 3.07
121.763 24.244 12.6 3.07
121.867 24.437 13.9 3.23
122.148 24.961 102.3 3.2
121.473 22.490 8.2 3.11
121.768 24.235 11.5 3.54
121.764 24.245 11.4 3.25
121.762 24.250 7.2 3.87
122.032 24.781 65.2 4.18
121.337 22.582 24.3 4.25
122.156 23.740 24.2 3.04
120.620 23.318 7.6 3.56
122.077 24.301 8.9 3.65
122.451 24.809 9.8 3.61
121.335 22.714 25.0 3.09
122.076 24.541 62.7 4.34
121.761 24.227 10.7 4.23
121.754 24.229 10.7 3.7
121.727 24.241 10.8 3.14
121.772 24.223 12.6 3.95
121.749 24.243 10.3 3.01
122.004 24.831 79.4 3.3
121.638 22.599 116.4 3.59
122.758 23.964 3.7 3.29
121.785 23.832 33.3 3.25
121.315 22.537 25.8 4.67
121.743 24.240 8.1 3.64
121.757 24.232 10.0 3.41
121.753 24.237 7.8 3.83
121.758 24.246 10.5 3.66
120.900 22.644 10.4 3.14
121.740 23.738 26.2 3.07
120.906 24.371 5.8 3.01
120.930 23.008 3.9 3.14
120.953 23.012 7.7 3.06
122.351 24.768 2.3 3.51
122.341 24.774 5.6 3.3
122.353 24.766 5.3 3.17
122.330 24.790 1.7 3.67
122.170 25.048 133.2 3.65
121.617 24.609 45.9 3.73
121.321 22.096 3.5 4.04
121.611 22.242 104.6 3.11
121.298 22.609 29.2 3.53
120.713 23.587 18.3 3.88
122.462 25.008 159.2 3.88
121.253 21.203 68.5 3.4
121.016 23.817 10.7 3.55
122.137 24.816 88.8 4.1
122.309 23.949 9.1 3.93
121.596 23.768 36.3 3.22
121.772 24.231 11.6 4.68
121.760 24.237 12.0 3.02
121.719 24.250 10.9 3.66
121.759 24.222 10.5 4.55
121.736 24.237 14.4 3.0
121.758 24.233 10.0 4.27
121.754 24.228 11.4 3.34
121.724 24.233 7.3 3.7
121.782 24.203 15.4 3.04
121.734 24.231 7.6 3.17
121.750 24.238 10.2 3.31
121.751 24.220 10.3 4.01
121.757 24.228 11.2 3.07
121.755 24.241 7.5 3.11
121.755 24.236 7.8 3.11
121.747 24.240 5.3 3.32
122.923 24.487 66.2 3.55
122.424 24.853 6.5 3.94
121.635 23.871 43.6 3.97
121.209 21.155 70.6 3.91
122.064 23.158 30.9 3.14
121.754 24.217 11.7 3.23
121.747 24.238 8.8 3.0
121.759 24.210 11.0 3.55
121.746 24.220 10.5 3.21
121.760 24.204 12.0 4.83
121.755 24.204 11.6 4.14
121.741 24.208 10.9 3.67
121.746 24.209 11.7 3.48
121.754 24.210 11.8 3.03
121.744 24.216 9.9 3.36
121.751 24.209 11.7 3.07
121.770 24.183 17.1 3.71
121.751 24.213 11.0 4.4
121.731 24.230 14.5 3.16
121.748 24.206 11.2 3.39
121.765 24.304 20.9 3.96
121.757 24.207 10.6 4.64
121.743 24.206 9.7 3.36
121.744 24.216 11.0 3.62
121.748 24.216 10.8 3.34
121.759 24.199 11.9 3.59
122.007 23.447 13.5 3.34
121.858 24.901 110.8 3.94
121.730 24.218 7.3 3.03
121.734 24.224 6.5 3.15
121.728 24.218 6.7 3.63
121.410 22.250 15.4 3.18
121.757 24.204 11.6 3.23
121.475 22.818 107.9 4.88
121.742 24.215 9.2 3.76
121.753 24.236 10.5 3.01
120.124 23.341 11.0 3.29
121.739 24.241 7.2 3.05
121.760 24.231 11.1 3.02
121.726 24.209 10.4 3.0
121.764 24.231 11.1 3.33
121.773 24.234 11.4 3.44
121.776 24.238 11.9 3.51
121.631 24.076 9.1 3.09
121.724 24.222 7.1 3.74
121.999 24.841 69.6 3.06
121.637 24.078 9.0 3.12
122.065 24.357 9.8 4.34
120.750 23.106 5.7 3.36
121.629 24.082 9.1 3.01
121.620 24.061 9.6 3.08
121.749 24.200 10.8 3.04
122.529 22.822 8.4 3.05
121.024 21.725 16.0 3.89
121.646 24.077 7.6 3.14
121.636 24.080 8.3 3.12
121.410 22.376 19.1 3.43
121.504 22.764 12.4 3.66
121.865 24.886 101.9 3.04
122.111 24.742 59.3 3.17
120.709 23.278 10.2 3.73
121.719 24.231 6.8 3.17
121.744 24.200 9.5 3.05
122.962 24.196 35.1 3.03
120.993 23.031 11.6 3.1
121.018 23.037 8.3 3.03
122.113 24.511 64.8 3.38
121.741 24.204 8.2 3.44
120.957 23.774 24.5 3.13
121.968 24.405 9.3 3.93
121.955 24.418 17.3 3.72
121.928 24.431 21.4 3.19
121.078 22.219 14.8 3.37
121.880 24.563 10.0 3.53
120.242 22.478 37.0 3.27
121.633 24.032 9.1 3.44
121.738 24.214 7.3 3.96
121.740 24.211 9.8 3.63
122.217 24.003 25.7 3.04
120.974 23.240 8.3 3.46
121.726 24.234 8.5 3.29
121.767 24.245 11.1 4.3
121.738 24.200 9.7 3.41
121.746 24.192 10.8 3.39
121.737 24.211 10.3 3.53
121.642 24.034 8.5 4.09
121.613 24.035 9.2 3.18
122.268 24.645 5.0 3.73
122.367 24.781 8.2 3.09
121.744 24.213 9.4 3.1
121.720 24.224 9.1 3.51
122.693 24.654 7.3 3.13
121.877 24.680 77.9 4.33
121.894 24.674 76.9 3.21
122.565 24.892 124.6 4.78
121.404 22.780 14.7 3.07
121.807 24.543 40.8 3.07
121.806 25.014 140.1 4.48
122.254 24.099 18.4 3.13
122.361 24.803 6.2 3.02
121.351 21.985 15.0 4.84
122.008 24.384 14.4 3.6
122.003 24.387 8.4 4.14
122.242 24.913 8.6 3.04
122.260 24.923 10.8 3.43
121.648 23.706 30.0 3.9
121.629 23.734 37.6 3.44
121.879 24.507 18.5 3.54
121.925 24.428 17.7 3.51
121.908 24.418 20.9 4.25
121.902 24.432 21.2 3.17
121.867 24.440 22.6 3.51
121.728 24.209 7.7 3.03
121.739 24.211 7.5 3.83
121.724 24.216 7.0 3.12
121.717 24.217 6.9 3.33
121.721 24.212 7.1 3.57
121.732 24.210 5.8 4.07
121.722 24.217 7.7 3.34
121.712 24.214 6.8 3.4
122.579 23.906 11.1 3.04
121.732 24.207 8.3 3.21
121.929 24.423 20.5 3.2
121.727 24.215 7.4 3.71
121.719 24.227 8.6 3.28
121.719 24.217 9.9 3.0
121.729 24.199 9.4 3.33
121.151 22.489 16.9 3.09
122.389 23.770 7.9 3.44
121.346 22.566 23.8 3.43
121.884 24.503 17.1 3.35
122.489 23.950 14.9 3.18
122.433 24.733 118.4 3.08
121.681 22.487 105.1 3.02
122.554 24.874 111.4 3.29
122.603 22.607 40.0 3.24
122.420 23.902 12.7 4.59
122.421 23.884 8.4 4.94
120.623 23.312 12.0 3.78
120.721 23.899 26.7 3.0
120.933 23.931 7.0 3.09
121.522 24.047 17.2 3.97
121.741 24.355 8.5 3.63
122.417 24.808 11.7 3.46
122.634 24.464 69.6 3.07
122.056 24.729 56.7 3.31
121.826 24.486 13.0 3.78
121.843 24.889 110.3 5.42
122.435 23.962 3.3 4.32
121.365 21.775 72.7 3.32
122.368 24.793 8.6 3.4
121.849 24.432 12.8 3.02
122.368 23.940 1.3 4.21
122.433 24.060 14.9 3.2
121.917 24.497 13.9 3.3
121.517 22.643 18.4 3.05
122.001 21.302 184.2 3.54
121.849 24.663 6.9 3.53
121.768 24.233 11.8 3.81
121.747 24.241 11.9 3.7
121.760 24.237 12.4 3.07
122.460 25.159 176.4 3.47
121.858 24.467 17.0 4.23
121.309 22.216 12.3 3.03
121.377 22.709 10.9 3.1
121.360 23.056 20.7 3.67
120.236 21.114 76.6 3.62
122.405 24.777 6.5 3.58
121.919 24.427 19.3 3.14
121.546 24.661 73.2 3.23
121.882 24.470 16.9 3.31
120.765 22.383 8.7 3.49
120.900 22.984 4.6 3.63
120.894 22.980 13.1 3.05
122.721 24.472 75.8 3.07
122.342 23.941 12.9 3.22
122.325 23.956 17.1 3.43
121.743 22.332 123.1 3.08
122.465 21.509 7.5 3.11
120.952 23.007 5.5 3.03
122.930 24.889 15.0 3.15
120.940 23.166 7.9 3.67
121.356 23.196 20.9 3.02
121.549 25.087 117.1 3.07
121.337 23.099 19.5 4.05
122.187 24.377 55.5 3.35
120.629 22.961 1.9 3.04
121.867 24.840 95.7 3.57
121.021 21.899 6.5 3.82
121.033 21.900 10.9 3.07
121.588 24.198 17.2 3.35
122.239 24.214 43.1 3.33
120.930 23.291 10.5 4.17
120.916 23.301 6.6 3.03
122.519 23.734 7.6 5.0
122.350 23.789 5.0 3.09
122.548 23.714 12.2 3.56
122.404 23.777 5.9 3.84
121.861 24.499 17.9 3.08
120.933 23.293 6.9 3.08
120.914 22.760 12.0 3.34
121.659 25.003 101.6 3.15
121.930 24.435 21.9 3.04
120.907 22.988 5.0 3.54
120.926 22.986 13.7 3.52
122.324 24.882 130.6 3.38
121.059 23.830 19.4 3.47
121.638 23.823 41.3 3.53
120.671 23.457 12.4 3.3
122.259 23.945 18.3 4.72
121.876 24.415 8.2 3.13
121.269 23.599 4.0 3.2
121.863 24.368 10.8 3.39
121.363 22.919 12.1 3.28
120.601 23.545 10.5 3.15
121.701 24.219 5.4 3.13
121.929 24.386 7.0 3.57
121.893 24.426 10.9 3.38
122.206 24.679 6.5 3.05
121.348 22.622 14.7 3.01
122.045 23.424 23.0 4.36
121.248 22.915 10.3 4.04
122.068 23.418 24.9 3.4
121.170 22.982 2.8 3.42
122.361 23.824 8.0 3.1
121.046 24.219 8.4 3.49
121.198 22.961 7.6 3.42
122.132 24.272 11.0 3.78
122.115 24.314 9.2 3.09
122.105 24.308 13.2 3.01
121.903 24.412 8.2 3.25
119.930 22.469 44.6 3.9
121.930 21.422 18.4 5.0
121.043 23.327 4.8 3.63
121.702 23.360 21.1 3.21
119.873 21.677 44.1 3.18
121.841 23.401 17.4 3.48
121.619 23.725 39.8 3.11
120.907 22.633 8.2 3.35
121.461 22.466 95.7 3.57
121.371 22.061 26.2 3.05
120.518 23.388 6.5 4.33
120.830 22.186 35.7 3.04
122.736 24.060 3.6 3.13
121.649 23.173 41.2 4.75
121.643 23.917 7.9 3.52
121.752 24.182 7.7 3.22
121.831 24.493 21.1 3.17
121.450 23.902 19.2 3.32
121.913 24.408 18.7 3.5
121.600 24.050 28.2 4.23
122.208 24.657 1.5 3.74
121.228 23.084 19.0 3.18
122.354 24.711 91.5 3.59
121.912 24.434 16.1 3.93
121.930 24.431 12.0 3.58
121.949 21.259 177.1 3.47
122.388 23.951 28.5 3.06
120.995 24.433 10.4 3.16
122.092 24.797 7.1 3.48
122.016 24.840 11.4 3.0
120.572 22.899 15.2 3.12
122.764 24.758 1.8 3.23
122.378 24.802 86.8 3.3
122.437 21.918 6.2 3.33
121.362 21.573 11.3 3.19
121.352 21.650 13.6 3.2
121.674 23.219 30.3 3.4
121.293 21.722 11.0 3.05
121.368 21.534 12.3 5.01
121.401 21.552 5.5 3.28
122.278 24.113 12.0 3.32
121.734 24.239 6.3 3.55
121.905 24.477 12.7 3.52
121.345 22.634 31.6 4.61
121.328 21.624 12.2 4.09
122.212 24.921 6.9 3.28
121.471 23.929 16.5 3.52
120.568 23.658 12.0 3.07
121.310 22.062 68.7 3.07
120.712 23.584 16.5 3.0
121.525 23.275 26.2 4.73
121.447 23.270 46.7 3.32
121.833 24.656 77.3 3.35
121.678 24.157 24.9 3.94
121.356 22.603 13.2 3.45
121.561 23.228 32.1 3.48
121.835 24.567 70.5 3.51
121.828 24.465 55.8 5.24
121.494 22.695 25.4 3.26
122.536 25.327 239.5 4.44
121.768 23.931 42.7 3.43
121.753 24.278 11.5 3.01
121.453 23.284 24.9 3.47
121.368 21.652 9.0 3.59
121.397 22.087 82.5 3.07
122.419 24.666 71.8 3.07
121.656 24.622 71.0 3.15
122.376 24.674 89.3 3.36
121.395 23.682 17.5 3.08
121.823 24.589 69.6 3.06
122.341 24.888 5.5 3.79
121.181 22.367 16.7 3.11
121.059 21.449 11.9 3.12
122.884 24.091 12.0 3.08
121.814 24.757 87.8 4.02
120.939 21.580 52.6 3.47
122.191 24.692 2.2 3.32
121.624 22.498 3.2 3.17
121.929 23.858 29.5 3.19
121.900 24.429 12.7 3.03
121.308 21.649 4.5 3.0
121.042 23.312 5.1 3.87
121.036 23.310 3.9 4.09
121.026 23.306 4.7 3.14
122.640 23.785 9.6 3.47
122.875 24.278 45.4 3.5
119.985 22.495 47.3 3.13
121.922 24.401 10.4 3.22
121.434 22.962 25.0 3.03
121.921 24.783 11.6 4.25
121.929 24.777 13.1 4.56
121.038 23.999 8.3 3.49
122.734 25.013 144.1 3.49
121.833 24.492 11.5 3.02
122.340 24.814 83.5 3.26
121.516 21.975 91.2 3.06
121.775 24.859 93.9 3.46
121.960 24.406 13.0 4.11
121.410 21.729 4.3 3.09
120.788 23.747 5.5 3.11
122.459 22.892 5.2 3.23
121.887 24.672 11.6 3.77
122.359 24.012 2.1 3.58
122.728 24.871 126.6 3.09
122.308 23.970 24.9 3.28
121.629 24.307 18.3 3.44
121.141 24.050 5.0 3.58
120.895 23.020 5.2 3.04
121.606 24.333 21.1 3.23
121.931 24.432 22.2 3.08
120.802 22.704 21.0 3.74
122.004 24.681 59.6 3.1
121.101 24.649 3.8 3.34
122.946 24.440 70.0 3.39
122.732 24.040 24.2 3.04
120.902 23.025 4.1 3.99
120.904 23.020 5.3 3.65
121.173 22.928 10.0 3.54
122.022 24.414 10.5 3.12
122.173 24.262 44.5 3.35
121.624 23.699 32.4 3.59
122.010 24.317 19.8 3.22
120.915 24.382 6.0 3.46
122.625 24.563 86.1 4.14
121.437 23.105 12.4 3.0
120.901 22.790 9.9 3.58
122.429 24.787 5.9 3.21
122.537 24.723 110.3 3.58
122.405 23.753 14.1 3.22
120.574 23.596 9.8 4.68
121.922 24.418 12.1 3.1
121.668 23.939 44.5 3.79
122.331 25.029 121.7 3.21
122.334 24.907 127.9 3.22
121.920 24.389 19.0 3.98
121.911 24.402 17.7 3.6
121.913 24.386 16.6 3.33
119.960 21.481 52.9 3.31
121.851 24.298 9.4 3.85
122.141 24.690 71.2 3.36
122.300 24.825 111.7 3.51
121.620 24.108 26.6 3.14
121.385 23.055 18.3 4.14
120.596 22.445 21.5 3.19
120.716 21.599 46.7 3.47
121.665 25.056 121.5 3.14
120.686 24.399 24.6 3.32
122.001 23.634 31.5 3.06
121.737 23.887 41.7 3.63
122.700 21.489 11.0 3.49
120.861 24.382 30.5 3.43
121.165 22.969 12.9 3.33
121.185 22.927 8.3 3.34
121.131 22.982 8.5 3.48
121.581 23.465 25.5 3.42
121.522 23.497 22.3 3.11
120.006 21.236 5.4 3.14
120.889 24.211 10.6 3.25
120.849 23.051 2.1 3.1
120.880 23.034 4.5 3.99
120.869 23.050 12.3 3.42
120.868 23.032 5.9 3.47
120.881 23.040 6.4 4.51
120.875 23.031 3.1 4.46
120.875 23.044 3.2 3.54
122.055 23.664 15.3 3.68
122.102 25.218 165.1 3.19
120.867 23.044 5.0 3.23
121.604 22.761 14.2 3.18
122.233 24.844 107.5 3.06
121.305 22.461 37.6 3.53
121.944 24.348 3.8 3.25
121.990 24.101 42.9 3.13
120.713 23.587 17.8 3.28
120.424 21.949 43.7 3.61
122.329 24.808 8.1 3.08
121.399 23.172 19.6 3.57
120.884 23.031 5.5 3.01
120.879 23.025 6.9 3.84
120.878 23.023 4.9 3.19
121.643 23.503 28.8 3.31
121.368 21.719 13.1 3.24
120.589 22.062 33.8 3.28
121.883 24.486 12.5 3.01
121.479 23.927 18.1 3.8
120.894 23.024 6.1 3.69
121.838 24.298 12.6 3.19
120.874 23.035 6.3 3.0
122.388 24.698 88.4 3.03
121.683 24.157 2.1 3.4
121.928 24.406 24.2 3.35
121.617 24.596 70.2 3.26
122.089 24.871 97.5 3.14
121.939 24.431 23.5 3.26
121.309 24.067 10.1 3.11
121.074 23.962 9.2 3.86
121.263 22.010 12.5 3.36
121.862 24.607 59.3 3.15
121.775 23.240 15.2 3.29
121.384 20.919 66.0 5.67
121.930 21.088 174.5 3.46
121.043 24.002 14.7 4.7
122.035 21.097 170.5 3.41
122.237 23.971 13.7 4.61
122.269 23.940 6.5 3.56
121.737 24.260 12.0 3.04
121.351 22.197 7.4 3.03
121.046 23.996 12.0 3.65
120.607 23.041 6.2 4.09
122.043 24.880 107.0 3.22
121.740 24.259 10.7 3.02
121.010 23.959 6.0 3.14
122.434 24.034 18.7 3.06
122.230 24.032 6.7 3.66
122.691 23.758 14.1 3.7
120.591 23.142 15.3 3.28
120.887 23.030 5.8 3.01
121.385 22.473 75.9 3.54
121.866 24.453 17.1 3.19
121.744 24.241 5.6 3.4
120.753 23.122 4.8 3.04
122.741 23.830 20.0 3.08
121.644 23.503 27.4 3.19
121.373 22.209 9.3 3.69
122.297 24.857 4.8 3.16
122.297 24.858 6.0 3.32
121.728 24.270 7.6 3.17
121.642 24.339 16.0 3.55
120.715 23.587 18.4 3.78
120.714 23.588 16.8 3.48
120.491 23.239 15.6 3.12
121.641 24.335 16.1 3.39
122.682 24.279 63.8 3.29
122.255 24.786 8.2 3.15
122.159 24.819 6.7 3.7
122.026 24.803 8.7 3.09
122.169 24.322 41.4 3.43
121.962 23.273 20.1 4.56
121.317 22.037 4.8 3.9
120.522 22.233 34.0 3.0
121.534 21.985 4.4 4.43
121.661 24.614 41.6 3.74
122.441 24.044 30.0 3.15
120.486 23.485 10.8 3.08
121.336 22.690 87.6 4.45
121.280 22.628 29.0 3.32
122.476 23.786 10.2 3.43
122.721 23.733 12.7 3.24
121.928 24.433 16.7 3.33
120.505 23.696 21.3 3.15
121.437 23.217 46.8 3.3
120.039 23.206 15.6 3.4
122.228 24.148 20.5 3.24
120.933 23.036 9.2 3.19
120.943 23.020 9.3 3.85
120.533 23.277 7.1 3.3
121.991 24.542 6.3 3.06
121.277 22.115 26.1 4.51
122.132 22.740 15.3 3.25
122.295 24.798 5.5 3.17
121.342 22.737 31.9 3.0
122.032 23.527 17.5 3.07
121.790 25.049 136.5 3.36
121.889 24.196 16.4 3.04
122.349 23.971 9.6 3.75
121.746 24.419 21.0 3.1
122.782 24.534 99.8 3.04
121.063 22.021 16.5 3.86
122.486 24.004 24.0 3.41
121.296 24.086 9.9 3.55
121.541 23.211 38.9 3.76
121.360 22.912 25.5 3.51
119.804 21.753 61.5 3.4
122.045 23.552 23.3 3.34
122.005 23.346 23.4 3.45
121.662 23.964 42.0 3.43
121.955 24.401 15.5 4.45
121.296 23.158 11.7 3.09
122.030 23.537 23.9 3.08
121.958 21.255 156.7 3.53
121.013 23.960 9.7 3.65
122.247 24.180 37.2 3.63
122.886 24.002 32.8 3.23
121.903 23.815 27.6 4.55
121.729 23.888 13.5 3.43
121.899 24.410 12.4 3.56
120.623 23.418 12.2 3.49
121.932 24.340 9.5 3.01
121.944 24.434 24.2 3.01
121.894 24.464 10.6 3.01
121.670 21.777 139.9 3.13
121.967 24.370 19.1 3.55
121.588 23.718 30.0 3.12
122.002 23.931 28.3 3.21
122.063 24.776 65.5 3.07
121.181 22.980 9.5 3.06
122.186 24.838 97.5 3.08
121.885 24.404 13.3 3.21
121.140 23.036 8.1 3.14
121.884 24.423 11.3 3.21
121.827 23.757 35.0 3.21
121.744 23.755 42.2 4.02
121.045 21.838 4.8 3.37
121.583 21.965 18.9 3.52
121.676 24.025 47.0 3.04
122.402 24.298 53.1 3.08
121.932 23.773 10.5 3.72
121.879 24.404 11.6 3.16
121.580 23.914 38.0 4.4
122.513 24.137 9.9 3.09
121.440 23.025 23.6 3.2
122.626 24.828 110.3 3.24
121.911 24.389 11.5 3.12
121.572 23.723 24.8 3.54
121.922 24.420 12.0 3.3
122.335 24.612 56.3 3.09
121.988 21.537 134.7 3.24
122.887 24.661 93.9 3.49
122.568 24.671 98.2 3.5
120.668 23.986 13.0 3.07
122.695 24.072 8.7 3.29
121.663 24.182 25.6 3.74
122.156 24.826 94.4 3.02
122.181 24.345 55.5 3.1
121.691 24.775 78.8 3.02
122.298 24.016 17.1 3.54
122.778 23.628 13.0 3.23
121.124 21.752 2.8 3.31
120.928 23.021 4.2 3.03
122.339 24.012 14.3 3.64
122.307 22.809 10.1 4.16
121.757 24.430 26.6 3.0
122.540 24.699 98.1 3.29
121.972 23.298 23.2 3.72
122.265 24.909 8.3 3.43
122.219 24.894 6.7 3.07
122.222 24.882 7.0 3.83
122.415 23.905 6.4 3.86
121.889 24.408 11.2 3.16
122.561 23.894 10.1 3.25
122.395 23.933 11.7 3.95
119.797 22.093 39.4 3.42
122.433 24.520 61.9 3.26
122.256 24.728 4.4 3.03
122.141 24.693 2.5 3.24
121.729 21.832 189.1 3.21
121.684 22.290 5.1 4.33
122.717 23.821 16.9 4.09
121.083 22.008 34.1 3.38
121.220 24.659 6.2 3.14
121.207 24.659 5.6 3.26
121.722 24.033 27.9 3.32
122.926 24.535 44.7 3.22
121.647 21.712 4.8 3.06
121.962 24.417 11.9 3.18
119.939 22.994 17.9 3.09
121.018 23.940 7.9 3.2
121.639 23.299 29.8 3.01
121.357 23.203 20.8 3.97
121.397 23.199 22.8 3.56
121.358 22.490 14.6 3.16
121.933 22.733 4.8 3.68
121.828 24.269 34.3 4.28
121.844 21.249 17.4 3.17
122.073 24.917 114.3 3.32
122.710 24.474 77.8 3.2
121.075 21.102 22.2 3.28
121.212 24.664 11.6 3.05
122.450 24.653 89.6 3.24
122.028 24.441 14.7 3.19
122.531 23.928 3.8 3.07
121.646 24.756 51.1 3.08
121.798 24.570 70.4 3.07
122.516 25.291 19.5 3.12
122.021 23.445 23.0 3.28
122.388 23.997 8.6 3.36
122.426 23.968 12.6 4.74
121.762 24.570 69.1 3.05
122.108 24.833 89.3 3.78
121.528 21.883 3.7 3.07
121.576 22.007 12.1 4.14
121.869 21.361 149.2 3.86
122.354 24.332 50.0 3.0
121.535 23.373 28.3 4.28
121.361 21.523 48.1 3.43
120.657 23.256 5.0 3.58
121.681 23.235 16.1 3.48
122.612 24.623 94.3 4.12
120.519 23.406 5.5 4.45
121.826 24.278 10.9 3.21
121.687 24.152 9.0 3.47
121.350 22.999 20.4 4.42
122.607 23.740 10.6 3.27
121.705 24.338 47.7 3.11
120.943 24.396 9.8 3.37
121.789 24.288 11.6 3.74
121.794 24.297 10.1 3.44
121.727 25.080 147.4 3.25
122.401 23.938 17.8 4.99
121.822 24.280 9.3 3.49
122.329 24.548 69.6 3.4
121.905 24.417 12.8 3.13
120.485 23.153 14.4 4.69
121.710 23.741 33.4 3.36
121.632 24.108 37.5 3.97
121.065 21.494 26.5 4.06
120.974 21.494 11.1 3.01
122.706 23.923 9.2 3.13
122.683 23.827 14.6 3.08
122.597 24.488 103.7 3.02
121.475 22.176 87.5 3.05
122.054 24.279 49.7 3.1
121.827 21.663 9.2 3.56
121.881 24.487 8.3 3.44
122.867 25.088 146.2 3.5
122.519 23.802 4.2 3.94
122.773 22.699 39.9 4.07
122.864 23.877 14.8 3.35
122.812 24.462 93.2 3.39
120.690 22.633 22.2 3.1
122.050 21.073 177.4 3.74
121.805 23.856 41.9 3.27
121.077 21.778 11.5 3.45
121.645 22.206 116.3 3.46
120.558 23.176 14.8 3.79
120.555 23.178 15.0 3.85
122.130 24.806 93.2 4.42
121.627 23.149 17.6 3.1
120.524 23.387 8.2 3.94
121.588 25.108 160.0 3.32
121.307 23.062 18.4 3.36
121.919 24.269 33.2 3.2
120.640 23.548 10.3 3.65
121.633 24.662 48.0 3.55
122.459 23.964 5.7 4.45
122.531 22.287 10.0 3.27
122.262 24.441 45.1 3.97
121.547 23.699 2.0 3.09
121.595 24.642 54.4 3.47
121.283 22.804 6.7 3.97
121.400 24.103 61.4 3.43
121.894 23.596 29.2 3.12
122.340 23.834 3.9 3.32
122.544 23.775 22.1 3.01
121.981 24.161 48.4 4.49
122.511 24.911 14.5 3.18
122.405 25.031 9.8 3.22
121.179 21.012 46.9 3.25
120.719 22.897 14.2 3.71
122.704 23.906 8.6 3.72
122.255 24.616 76.6 4.02
121.540 24.029 22.9 3.18
122.076 24.310 5.2 3.49
121.332 23.215 17.5 3.39
122.703 24.867 117.1 3.51
121.322 23.190 14.7 3.03
122.930 24.465 29.7 3.06
120.480 23.158 12.1 3.11
122.580 24.267 43.0 3.46
122.257 24.850 5.1 3.13
122.559 24.056 34.2 3.05
121.971 24.102 45.2 3.25
121.047 23.897 19.7 3.42
122.330 24.848 6.0 3.18
122.019 21.264 151.0 3.6
122.441 23.966 14.5 3.02
121.881 22.968 19.5 3.38
122.259 24.828 10.7 3.41
122.969 24.634 107.4 4.42
122.329 23.944 6.5 3.12
121.603 24.670 63.5 3.44
121.887 24.448 11.8 3.92
121.888 24.458 12.0 4.07
121.247 24.157 7.3 3.04
121.474 23.116 26.9 3.19
121.249 22.945 19.2 3.03
122.756 24.120 20.2 3.18
122.864 23.912 6.4 3.27
120.914 24.602 10.9 3.0
119.936 22.362 29.8 3.02
121.361 23.201 21.4 3.11
121.799 21.762 3.4 3.16
122.127 24.756 2.5 3.01
121.508 23.705 2.0 3.7
121.046 24.386 8.0 3.16
122.199 24.754 5.5 3.3
120.427 23.227 9.4 3.59
122.461 24.957 143.7 3.13
121.908 24.421 20.6 3.08
121.795 24.454 17.9 3.16
122.386 24.789 10.9 3.06
122.569 23.712 9.1 4.16
122.081 24.363 8.3 3.0
121.895 24.580 71.6 3.99
